ID,Customer Age (in months),CHI Score Month 0,CHI Score 0-1,Support Cases Month 0,Support Cases 0-1,SP Month 0,SP 0-1,Logins 0-1,Blog Articles 0-1,Views 0-1, Days Since Last Login 0-1,"Churn (1 = Yes, 0 = No)",
3834.00,9.00,41.00,-36.00,2.00,1.00,3.00,0.00,48.00,-1.00,-24.00,-1.00,0.00,
3835.00,9.00,182.00,-3.00,1.00,0.00,3.00,0.00,6.00,-2.00,100.00,-1.00,0.00,
3836.00,9.00,25.00,0.00,0.00,-2.00,0.00,-3.00,-6.00,0.00,3.00,-14.00,0.00,
3837.00,9.00,143.00,-26.00,0.00,0.00,0.00,0.00,-9.00,0.00,-167.00,0.00,0.00,
3838.00,9.00,80.00,15.00,0.00,-1.00,0.00,-3.00,0.00,0.00,41.00,4.00,0.00,
3839.00,9.00,194.00,14.00,0.00,0.00,0.00,0.00,71.00,8.00,-302.00,0.00,0.00,
3840.00,6.00,31.00,2.00,1.00,-1.00,2.00,-1.00,0.00,0.00,0.00,-14.00,0.00,
3841.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,
3842.00,6.00,81.00,36.00,2.00,0.00,3.00,0.00,54.00,1.00,0.00,1.00,0.00,
3843.00,9.00,15.00,-10.00,0.00,0.00,0.00,0.00,-3.00,0.00,-5.00,1.00,0.00,
3844.00,9.00,135.00,-5.00,0.00,-1.00,0.00,-3.00,-22.00,0.00,528.00,-2.00,0.00,
3845.00,3.00,31.00,31.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,
3846.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,31.00,0.00,
3847.00,9.00,131.00,33.00,0.00,0.00,0.00,0.00,3.00,2.00,38.00,-1.00,0.00,
3848.00,8.00,196.00,13.00,10.00,8.00,3.00,0.50,211.00,-1.00,26.00,0.00,0.00,
3849.00,7.00,135.00,-1.00,2.00,2.00,3.00,3.00,-45.00,0.00,17.00,-4.00,1.00,
3850.00,9.00,192.00,-6.00,0.00,0.00,0.00,0.00,-16.00,-1.00,-28.00,-3.00,0.00,
3851.00,8.00,166.00,4.00,0.00,0.00,0.00,0.00,13.00,-2.00,169.00,0.00,0.00,
3852.00,9.00,210.00,9.00,0.00,-1.00,0.00,-1.00,7.00,8.00,-589.00,0.00,0.00,
3853.00,4.00,45.00,40.00,0.00,0.00,0.00,0.00,74.00,1.00,0.00,1.00,0.00,
3854.00,8.00,21.00,1.00,0.00,0.00,0.00,0.00,-2.00,0.00,0.00,-3.00,0.00,
3855.00,3.00,64.00,64.00,0.00,0.00,0.00,0.00,18.00,1.00,0.00,0.00,0.00,
3856.00,9.00,120.00,-38.00,0.00,0.00,0.00,0.00,33.00,-2.00,482.00,-2.00,0.00,
3857.00,9.00,130.00,-5.00,0.00,-1.00,0.00,-3.00,-13.00,0.00,230.00,1.00,0.00,
3858.00,9.00,121.00,61.00,0.00,0.00,0.00,0.00,22.00,3.00,3.00,31.00,0.00,
3859.00,8.00,177.00,13.00,4.00,3.00,2.33,-0.67,32.00,-1.00,-57.00,0.00,0.00,
3860.00,9.00,60.00,-32.00,1.00,0.00,0.00,-3.00,6.00,-2.00,-26.00,10.00,0.00,
3861.00,7.00,33.00,-36.00,0.00,0.00,0.00,0.00,-4.00,-1.00,-148.00,22.00,1.00,
3862.00,8.00,31.00,-15.00,1.00,-1.00,3.00,0.00,-20.00,0.00,2.00,-24.00,0.00,
3863.00,4.00,46.00,-1.00,2.00,0.00,3.00,0.00,75.00,0.00,494.00,0.00,0.00,
3864.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,
3865.00,9.00,64.00,-37.00,0.00,0.00,0.00,0.00,-3.00,-1.00,-64.00,-7.00,0.00,
3866.00,9.00,143.00,8.00,1.00,0.00,2.00,0.00,67.00,0.00,707.00,4.00,0.00,
3867.00,8.00,168.00,9.00,5.00,3.00,3.00,0.00,-6.00,-4.00,43.00,0.00,0.00,
3868.00,4.00,39.00,39.00,2.00,2.00,3.00,3.00,-4.00,0.00,0.00,3.00,0.00,
3869.00,8.00,104.00,24.00,0.00,0.00,0.00,0.00,59.00,3.00,32.00,5.00,0.00,
3870.00,9.00,109.00,59.00,4.00,4.00,3.00,3.00,32.00,1.00,46.00,2.00,0.00,
3871.00,7.00,150.00,3.00,2.00,1.00,3.00,0.00,36.00,2.00,197.00,0.00,0.00,
3872.00,6.00,195.00,54.00,1.00,1.00,3.00,3.00,96.00,-2.00,-51.00,0.00,0.00,
3873.00,9.00,185.00,-2.00,0.00,-1.00,0.00,-3.00,-71.00,0.00,190.00,0.00,0.00,
3874.00,8.00,189.00,18.00,1.00,1.00,3.00,3.00,47.00,0.00,-717.00,0.00,0.00,
3875.00,8.00,173.00,-3.00,4.00,2.00,3.00,1.00,30.00,-3.00,67.00,0.00,0.00,
3876.00,8.00,107.00,-10.00,0.00,0.00,0.00,0.00,-28.00,0.00,102.00,0.00,1.00,
3877.00,9.00,164.00,-3.00,0.00,0.00,0.00,0.00,8.00,1.00,-24.00,0.00,0.00,
3878.00,8.00,123.00,-54.00,1.00,-4.00,3.00,0.00,6.00,-2.00,-512.00,17.00,0.00,
3879.00,8.00,124.00,4.00,0.00,0.00,0.00,0.00,66.00,0.00,-161.00,0.00,0.00,
3880.00,9.00,180.00,11.00,3.00,2.00,2.67,-0.33,-38.00,1.00,1290.00,0.00,0.00,
3881.00,4.00,111.00,103.00,15.00,15.00,3.00,3.00,68.00,0.00,0.00,0.00,0.00,
3882.00,9.00,129.00,-2.00,3.00,-1.00,3.00,0.00,31.00,-2.00,-547.00,1.00,0.00,
3883.00,5.00,62.00,22.00,2.00,2.00,2.50,2.50,16.00,3.00,19.00,0.00,0.00,
3884.00,9.00,88.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,-24.00,17.00,0.00,
3885.00,6.00,84.00,26.00,0.00,0.00,0.00,0.00,21.00,6.00,5.00,1.00,0.00,
3886.00,8.00,93.00,10.00,0.00,0.00,0.00,0.00,45.00,0.00,-272.00,0.00,1.00,
3887.00,9.00,77.00,-18.00,1.00,1.00,3.00,3.00,0.00,0.00,266.00,-1.00,0.00,
3888.00,9.00,132.00,109.00,0.00,0.00,0.00,0.00,67.00,1.00,-126.00,-3.00,0.00,
3889.00,5.00,185.00,-29.00,4.00,2.00,2.50,0.50,44.00,1.00,152.00,-2.00,0.00,
3890.00,9.00,61.00,-7.00,0.00,0.00,0.00,0.00,-2.00,0.00,7.00,-1.00,0.00,
3891.00,3.00,22.00,22.00,1.00,1.00,2.00,2.00,34.00,0.00,0.00,0.00,0.00,
3892.00,9.00,182.00,-32.00,1.00,1.00,3.00,3.00,44.00,1.00,304.00,0.00,0.00,
3893.00,9.00,116.00,-7.00,0.00,0.00,0.00,0.00,-3.00,-7.00,-293.00,0.00,0.00,
3894.00,8.00,78.00,-10.00,0.00,0.00,0.00,0.00,-5.00,0.00,-62.00,-3.00,0.00,
3895.00,8.00,41.00,6.00,0.00,0.00,0.00,0.00,-4.00,0.00,12.00,2.00,0.00,
3896.00,8.00,129.00,13.00,0.00,-1.00,0.00,-3.00,131.00,1.00,40.00,0.00,0.00,
3897.00,9.00,157.00,14.00,0.00,0.00,0.00,0.00,34.00,-1.00,-853.00,0.00,0.00,
3898.00,4.00,95.00,75.00,4.00,2.00,3.00,0.00,65.00,0.00,4.00,4.00,0.00,
3899.00,9.00,153.00,36.00,0.00,-2.00,0.00,-3.00,32.00,1.00,286.00,10.00,0.00,
3900.00,9.00,87.00,-13.00,0.00,-1.00,0.00,-3.00,-68.00,0.00,290.00,0.00,0.00,
3901.00,6.00,103.00,-5.00,0.00,-3.00,0.00,-3.00,-5.00,0.00,174.00,-1.00,0.00,
3902.00,6.00,51.00,-46.00,0.00,0.00,0.00,0.00,-13.00,0.00,3.00,10.00,0.00,
3903.00,8.00,145.00,0.00,2.00,2.00,3.00,3.00,169.00,0.00,-72.00,0.00,0.00,
3904.00,9.00,156.00,-11.00,0.00,0.00,0.00,0.00,63.00,-1.00,73.00,0.00,0.00,
3905.00,8.00,21.00,-47.00,0.00,0.00,0.00,0.00,-12.00,-1.00,0.00,-3.00,0.00,
3906.00,9.00,40.00,-10.00,0.00,0.00,0.00,0.00,-3.00,0.00,-371.00,5.00,0.00,
3907.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3908.00,9.00,196.00,-12.00,0.00,0.00,0.00,0.00,6.00,-20.00,886.00,-1.00,0.00,
3909.00,9.00,163.00,-1.00,0.00,-1.00,0.00,-3.00,13.00,-1.00,48.00,3.00,0.00,
3910.00,9.00,132.00,33.00,0.00,0.00,0.00,0.00,15.00,1.00,-4.00,-2.00,0.00,
3911.00,8.00,109.00,1.00,0.00,0.00,0.00,0.00,9.00,2.00,-451.00,7.00,0.00,
3912.00,9.00,189.00,30.00,3.00,1.00,3.00,0.00,39.00,-1.00,-1032.00,1.00,0.00,
3913.00,8.00,152.00,66.00,1.00,0.00,3.00,0.00,20.00,3.00,0.00,-1.00,0.00,
3914.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,
3915.00,9.00,216.00,1.00,0.00,-6.00,0.00,-3.00,13.00,2.00,-33.00,0.00,0.00,
3916.00,8.00,188.00,20.00,0.00,-1.00,0.00,-3.00,19.00,-2.00,-107.00,0.00,0.00,
3917.00,6.00,145.00,-3.00,1.00,-3.00,3.00,0.00,34.00,0.00,514.00,2.00,0.00,
3918.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3919.00,9.00,119.00,0.00,0.00,-1.00,0.00,-3.00,4.00,0.00,-8.00,-7.00,0.00,
3920.00,9.00,105.00,25.00,0.00,0.00,0.00,0.00,21.00,0.00,-121.00,17.00,0.00,
3921.00,5.00,73.00,17.00,0.00,0.00,0.00,0.00,-11.00,0.00,-4.00,0.00,0.00,
3922.00,9.00,70.00,-3.00,1.00,1.00,3.00,3.00,4.00,0.00,-40.00,0.00,0.00,
3923.00,8.00,81.00,22.00,0.00,-1.00,0.00,0.00,-13.00,0.00,7.00,0.00,0.00,
3924.00,9.00,118.00,12.00,1.00,1.00,3.00,3.00,-5.00,0.00,1.00,0.00,0.00,
3925.00,6.00,79.00,46.00,0.00,0.00,0.00,0.00,17.00,3.00,0.00,-2.00,0.00,
3926.00,8.00,114.00,37.00,0.00,0.00,0.00,0.00,3.00,3.00,29.00,0.00,0.00,
3927.00,9.00,102.00,-23.00,0.00,0.00,0.00,0.00,7.00,3.00,9.00,3.00,0.00,
3928.00,9.00,0.00,-51.00,0.00,-2.00,0.00,-3.00,-10.00,-1.00,4.00,-16.00,0.00,
3929.00,9.00,81.00,-40.00,0.00,0.00,0.00,0.00,-18.00,1.00,-38.00,3.00,0.00,
3930.00,9.00,110.00,27.00,2.00,2.00,0.00,0.00,53.00,2.00,2.00,0.00,0.00,
3931.00,9.00,138.00,-51.00,4.00,4.00,3.00,3.00,40.00,0.00,9.00,0.00,0.00,
3932.00,8.00,136.00,1.00,1.00,1.00,3.00,3.00,-4.00,0.00,144.00,3.00,0.00,
3933.00,9.00,190.00,4.00,6.00,1.00,3.00,0.00,334.00,0.00,95.00,0.00,0.00,
3934.00,9.00,130.00,4.00,1.00,1.00,3.00,3.00,31.00,0.00,78.00,1.00,0.00,
3935.00,9.00,108.00,4.00,1.00,1.00,3.00,3.00,23.00,0.00,13.00,0.00,0.00,
3936.00,6.00,209.00,67.00,3.00,3.00,3.00,3.00,21.00,2.00,682.00,0.00,0.00,
3937.00,8.00,105.00,-13.00,1.00,-3.00,3.00,0.00,-4.00,0.00,-261.00,0.00,0.00,
3938.00,9.00,168.00,-7.00,0.00,-3.00,0.00,-3.00,6.00,-3.00,8.00,0.00,0.00,
3939.00,9.00,202.00,12.00,10.00,4.00,3.00,0.00,47.00,-2.00,-253.00,-1.00,0.00,
3940.00,8.00,169.00,26.00,3.00,1.00,3.00,0.00,25.00,1.00,-26.00,0.00,0.00,
3941.00,7.00,55.00,-11.00,0.00,0.00,0.00,0.00,-9.00,0.00,-15.00,-2.00,0.00,
3942.00,5.00,133.00,9.00,2.00,2.00,3.00,3.00,28.00,2.00,-275.00,10.00,0.00,
3943.00,9.00,207.00,38.00,5.00,-7.00,3.20,0.20,19.00,0.00,-6.00,4.00,0.00,
3944.00,9.00,147.00,-9.00,8.00,-3.00,3.00,0.00,95.00,2.00,849.00,0.00,0.00,
3945.00,8.00,149.00,48.00,0.00,0.00,0.00,0.00,10.00,-2.00,89.00,-1.00,0.00,
3946.00,8.00,138.00,-5.00,0.00,-3.00,0.00,-3.00,14.00,0.00,1227.00,0.00,0.00,
3947.00,9.00,98.00,25.00,0.00,-1.00,0.00,-3.00,-3.00,1.00,123.00,-4.00,0.00,
3948.00,7.00,110.00,16.00,0.00,-1.00,0.00,-3.00,9.00,0.00,0.00,0.00,0.00,
3949.00,3.00,2.00,2.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,
3950.00,9.00,102.00,-46.00,1.00,-7.00,3.00,-0.13,-43.00,-1.00,66.00,-2.00,0.00,
3951.00,6.00,153.00,8.00,0.00,0.00,0.00,0.00,1.00,1.00,431.00,0.00,0.00,
3952.00,9.00,67.00,-2.00,0.00,-2.00,0.00,-2.50,-35.00,-7.00,1.00,0.00,0.00,
3953.00,7.00,26.00,-27.00,0.00,0.00,0.00,0.00,-2.00,0.00,-7.00,18.00,0.00,
3954.00,9.00,61.00,20.00,0.00,0.00,0.00,0.00,3.00,0.00,-230.00,10.00,0.00,
3955.00,9.00,85.00,-69.00,0.00,0.00,0.00,0.00,0.00,-5.00,-3.00,3.00,0.00,
3956.00,5.00,179.00,23.00,0.00,-2.00,0.00,-3.00,75.00,1.00,710.00,0.00,0.00,
3957.00,9.00,37.00,-15.00,0.00,0.00,0.00,0.00,-8.00,0.00,0.00,3.00,0.00,
3958.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3959.00,3.00,6.00,6.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,
3960.00,8.00,141.00,-6.00,0.00,-2.00,0.00,-3.00,2.00,-1.00,330.00,17.00,0.00,
3961.00,8.00,0.00,-11.00,0.00,0.00,0.00,0.00,-13.00,0.00,0.00,4.00,0.00,
3962.00,8.00,80.00,-30.00,0.00,0.00,0.00,0.00,-16.00,0.00,192.00,11.00,0.00,
3963.00,9.00,24.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,84.00,31.00,0.00,
3964.00,9.00,32.00,15.00,3.00,1.00,3.00,0.00,8.00,0.00,-82.00,-4.00,0.00,
3965.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3966.00,9.00,148.00,-10.00,0.00,0.00,0.00,0.00,-13.00,2.00,-33.00,6.00,0.00,
3967.00,7.00,83.00,-37.00,0.00,0.00,0.00,0.00,10.00,-1.00,-20.00,-1.00,0.00,
3968.00,8.00,135.00,0.00,0.00,0.00,0.00,0.00,-5.00,-1.00,57.00,-1.00,0.00,
3969.00,7.00,113.00,-3.00,0.00,0.00,0.00,0.00,6.00,-2.00,-32.00,3.00,0.00,
3970.00,9.00,105.00,90.00,0.00,0.00,0.00,0.00,30.00,4.00,-2.00,0.00,0.00,
3971.00,3.00,2.00,2.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,
3972.00,7.00,79.00,32.00,0.00,0.00,0.00,0.00,19.00,1.00,0.00,2.00,0.00,
3973.00,8.00,203.00,-21.00,5.00,-12.00,3.00,0.06,32.00,-1.00,3289.00,0.00,0.00,
3974.00,8.00,123.00,1.00,0.00,-1.00,0.00,-3.00,49.00,1.00,-219.00,0.00,0.00,
3975.00,9.00,121.00,-28.00,0.00,-1.00,0.00,-3.00,-16.00,-2.00,1298.00,-1.00,0.00,
3976.00,9.00,72.00,-41.00,0.00,0.00,0.00,0.00,-15.00,-1.00,-122.00,7.00,0.00,
3977.00,9.00,127.00,47.00,0.00,0.00,0.00,0.00,57.00,2.00,-40.00,0.00,0.00,
3978.00,9.00,0.00,-25.00,0.00,0.00,0.00,0.00,-6.00,0.00,13.00,-7.00,1.00,
3979.00,8.00,76.00,15.00,0.00,-1.00,0.00,-3.00,42.00,-1.00,-204.00,5.00,0.00,
3980.00,9.00,134.00,-11.00,1.00,-1.00,3.00,0.00,-25.00,0.00,-111.00,0.00,0.00,
3981.00,9.00,40.00,-37.00,0.00,0.00,0.00,0.00,0.00,-2.00,0.00,-13.00,0.00,
3982.00,9.00,106.00,21.00,5.00,5.00,3.20,3.20,40.00,7.00,-19.00,-1.00,0.00,
3983.00,7.00,85.00,39.00,0.00,0.00,0.00,0.00,-8.00,0.00,4.00,0.00,0.00,
3984.00,9.00,173.00,62.00,0.00,0.00,0.00,0.00,35.00,-3.00,-134.00,0.00,1.00,
3985.00,8.00,160.00,5.00,1.00,0.00,3.00,0.00,-11.00,0.00,189.00,-1.00,0.00,
3986.00,6.00,52.00,-25.00,0.00,0.00,0.00,0.00,11.00,0.00,1504.00,9.00,0.00,
3987.00,8.00,79.00,17.00,0.00,0.00,0.00,0.00,42.00,1.00,967.00,8.00,0.00,
3988.00,9.00,218.00,0.00,3.00,-5.00,3.00,0.00,-75.00,-8.00,766.00,0.00,0.00,
3989.00,9.00,60.00,-11.00,0.00,0.00,0.00,0.00,-11.00,0.00,-48.00,-1.00,0.00,
3990.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,
3991.00,9.00,106.00,15.00,1.00,-1.00,3.00,0.00,-36.00,0.00,1595.00,1.00,0.00,
3992.00,8.00,103.00,11.00,0.00,0.00,0.00,0.00,61.00,2.00,440.00,0.00,0.00,
3993.00,7.00,126.00,1.00,0.00,0.00,0.00,0.00,18.00,0.00,26.00,-2.00,0.00,
3994.00,6.00,25.00,0.00,0.00,-2.00,0.00,-3.00,-4.00,0.00,0.00,13.00,0.00,
3995.00,9.00,108.00,13.00,0.00,-1.00,0.00,-3.00,-4.00,0.00,-3.00,0.00,0.00,
3996.00,9.00,141.00,-25.00,2.00,1.00,3.00,0.00,96.00,-2.00,0.00,0.00,0.00,
3997.00,9.00,0.00,-48.00,0.00,0.00,0.00,0.00,-1.00,0.00,1446.00,12.00,0.00,
3998.00,8.00,133.00,64.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,-1.00,0.00,
3999.00,7.00,65.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,13.00,4.00,0.00,
4000.00,8.00,79.00,-11.00,0.00,0.00,0.00,0.00,-4.00,0.00,24.00,0.00,0.00,
4001.00,7.00,177.00,0.00,0.00,0.00,0.00,0.00,17.00,2.00,-76.00,-1.00,0.00,
4002.00,8.00,143.00,-3.00,0.00,0.00,0.00,0.00,51.00,1.00,55.00,0.00,0.00,
4003.00,9.00,16.00,-15.00,0.00,0.00,0.00,0.00,0.00,0.00,-350.00,-15.00,0.00,
4004.00,8.00,0.00,0.00,1.00,1.00,3.00,3.00,10.00,0.00,0.00,-32.00,0.00,
4005.00,9.00,144.00,-17.00,0.00,0.00,0.00,0.00,-23.00,-6.00,-255.00,0.00,0.00,
4006.00,6.00,90.00,25.00,0.00,-1.00,0.00,-3.00,-4.00,0.00,0.00,3.00,1.00,
4007.00,9.00,113.00,39.00,0.00,0.00,0.00,0.00,1.00,4.00,23.00,-16.00,0.00,
4008.00,8.00,138.00,-3.00,0.00,0.00,0.00,0.00,10.00,2.00,-380.00,-2.00,0.00,
4009.00,9.00,148.00,11.00,2.00,1.00,3.00,0.00,37.00,1.00,24.00,0.00,0.00,
4010.00,3.00,87.00,87.00,2.00,2.00,3.00,3.00,106.00,1.00,0.00,0.00,0.00,
4011.00,3.00,56.00,56.00,4.00,4.00,2.75,2.75,74.00,0.00,0.00,0.00,0.00,
4012.00,9.00,82.00,14.00,4.00,1.00,3.00,0.00,-36.00,0.00,-29.00,-101.00,0.00,
4013.00,9.00,123.00,23.00,0.00,-1.00,0.00,-3.00,42.00,-1.00,-47.00,-7.00,0.00,
4014.00,7.00,126.00,-13.00,0.00,-2.00,0.00,-2.50,3.00,1.00,460.00,0.00,0.00,
4015.00,8.00,171.00,-8.00,0.00,-2.00,0.00,-3.00,-32.00,1.00,-10.00,0.00,0.00,
4016.00,6.00,196.00,52.00,2.00,-1.00,3.00,0.00,50.00,2.00,-329.00,4.00,0.00,
4017.00,9.00,78.00,-1.00,0.00,0.00,0.00,0.00,6.00,0.00,-38.00,4.00,0.00,
4018.00,8.00,124.00,-6.00,4.00,2.00,3.00,0.00,74.00,3.00,-137.00,0.00,0.00,
4019.00,8.00,82.00,-12.00,0.00,0.00,0.00,0.00,23.00,3.00,39.00,-4.00,0.00,
4020.00,8.00,23.00,-12.00,0.00,0.00,0.00,0.00,-8.00,0.00,1.00,-28.00,1.00,
4021.00,7.00,57.00,-66.00,0.00,0.00,0.00,0.00,0.00,-2.00,96.00,13.00,0.00,
4022.00,7.00,129.00,-8.00,0.00,0.00,0.00,0.00,47.00,1.00,-59.00,-1.00,0.00,
4023.00,8.00,141.00,3.00,1.00,-1.00,4.00,1.50,8.00,2.00,-964.00,-1.00,0.00,
4024.00,9.00,95.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,-189.00,4.00,0.00,
4025.00,8.00,41.00,-46.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,-77.00,0.00,
4026.00,9.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,4.00,0.00,
4027.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.00,31.00,0.00,
4028.00,9.00,137.00,-5.00,0.00,0.00,0.00,0.00,37.00,0.00,-466.00,0.00,0.00,
4029.00,9.00,73.00,46.00,0.00,0.00,0.00,0.00,9.00,1.00,8.00,24.00,0.00,
4030.00,7.00,34.00,-11.00,1.00,0.00,3.00,0.00,3.00,0.00,149.00,-3.00,0.00,
4031.00,8.00,131.00,47.00,0.00,0.00,0.00,0.00,47.00,-1.00,14.00,-4.00,0.00,
4032.00,8.00,129.00,-4.00,0.00,-2.00,0.00,-3.00,-31.00,-5.00,-10.00,-5.00,0.00,
4033.00,9.00,87.00,14.00,5.00,4.00,3.00,0.00,44.00,19.00,131.00,0.00,0.00,
4034.00,9.00,20.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,131.00,6.00,0.00,
4035.00,8.00,171.00,12.00,0.00,0.00,0.00,0.00,2.00,-2.00,-94.00,0.00,0.00,
4036.00,8.00,11.00,11.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,31.00,0.00,
4037.00,9.00,168.00,-11.00,0.00,0.00,0.00,0.00,36.00,-3.00,-52.00,0.00,0.00,
4038.00,9.00,32.00,3.00,0.00,0.00,0.00,0.00,-17.00,0.00,5.00,2.00,0.00,
4039.00,9.00,116.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,-15.00,-2.00,0.00,
4040.00,9.00,194.00,9.00,0.00,0.00,0.00,0.00,31.00,-2.00,1600.00,0.00,0.00,
4041.00,8.00,210.00,19.00,1.00,1.00,3.00,3.00,35.00,-1.00,126.00,0.00,0.00,
4042.00,9.00,70.00,-32.00,0.00,0.00,0.00,0.00,-12.00,0.00,-12.00,-2.00,0.00,
4043.00,7.00,112.00,0.00,0.00,0.00,0.00,0.00,-12.00,0.00,177.00,0.00,0.00,
4044.00,6.00,4.00,-9.00,1.00,-3.00,3.00,0.00,-7.00,0.00,0.00,-5.00,0.00,
4045.00,8.00,201.00,-3.00,0.00,0.00,0.00,0.00,26.00,-3.00,-64.00,-1.00,0.00,
4046.00,8.00,82.00,-17.00,0.00,-1.00,0.00,-3.00,14.00,-1.00,21.00,-9.00,0.00,
4047.00,7.00,79.00,41.00,0.00,0.00,0.00,0.00,26.00,1.00,76.00,0.00,0.00,
4048.00,6.00,51.00,51.00,1.00,0.00,3.00,0.00,55.00,0.00,-4.00,3.00,0.00,
4049.00,8.00,106.00,-48.00,0.00,-1.00,0.00,-3.00,-38.00,-8.00,-17.00,0.00,0.00,
4050.00,5.00,248.00,47.00,1.00,0.00,3.00,0.00,111.00,17.00,18.00,0.00,0.00,
4051.00,8.00,158.00,-28.00,1.00,-1.00,3.00,0.00,-21.00,0.00,-895.00,0.00,0.00,
4052.00,8.00,0.00,-4.00,0.00,0.00,0.00,0.00,-4.00,0.00,0.00,-48.00,0.00,
4053.00,8.00,144.00,10.00,1.00,-1.00,3.00,0.00,-38.00,0.00,334.00,-3.00,0.00,
4054.00,8.00,75.00,-37.00,2.00,1.00,3.00,0.00,1.00,-2.00,18.00,0.00,0.00,
4055.00,7.00,132.00,-17.00,2.00,-1.00,3.00,0.00,102.00,-1.00,-50.00,4.00,1.00,
4056.00,6.00,56.00,-34.00,0.00,-8.00,0.00,-2.88,-39.00,0.00,46.00,1.00,0.00,
4057.00,8.00,167.00,27.00,2.00,-2.00,3.00,0.00,42.00,5.00,-4.00,0.00,0.00,
4058.00,6.00,74.00,-3.00,0.00,-2.00,0.00,-2.50,-20.00,0.00,3.00,-5.00,1.00,
4059.00,8.00,180.00,9.00,2.00,1.00,3.00,0.00,68.00,-1.00,97.00,0.00,0.00,
4060.00,8.00,91.00,12.00,0.00,0.00,0.00,0.00,-1.00,0.00,-29.00,4.00,0.00,
4061.00,8.00,49.00,-51.00,1.00,-2.00,3.00,0.00,-10.00,-1.00,5.00,5.00,0.00,
4062.00,8.00,81.00,-43.00,0.00,-2.00,0.00,-3.00,1.00,-3.00,85.00,0.00,0.00,
4063.00,8.00,179.00,-29.00,1.00,0.00,3.00,0.00,-20.00,-1.00,-25.00,3.00,0.00,
4064.00,8.00,114.00,-8.00,1.00,0.00,4.00,1.00,3.00,1.00,201.00,0.00,0.00,
4065.00,8.00,99.00,-28.00,0.00,0.00,0.00,0.00,-17.00,-2.00,31.00,-5.00,0.00,
4066.00,8.00,111.00,-24.00,1.00,1.00,3.00,3.00,40.00,0.00,-24.00,0.00,0.00,
4067.00,8.00,169.00,-36.00,0.00,-1.00,0.00,-3.00,-14.00,-8.00,229.00,0.00,0.00,
4068.00,8.00,224.00,-2.00,3.00,-7.00,3.00,0.00,-5.00,3.00,237.00,0.00,0.00,
4069.00,8.00,79.00,37.00,1.00,1.00,0.00,0.00,12.00,1.00,0.00,10.00,0.00,
4070.00,8.00,203.00,-2.00,2.00,0.00,3.00,0.00,22.00,0.00,-245.00,0.00,0.00,
4071.00,8.00,138.00,16.00,3.00,2.00,3.00,0.00,28.00,0.00,-482.00,-13.00,0.00,
4072.00,8.00,108.00,-56.00,0.00,-2.00,0.00,-3.00,-1.00,-2.00,-193.00,-21.00,0.00,
4073.00,8.00,197.00,-35.00,1.00,0.00,3.00,0.00,201.00,-7.00,-252.00,1.00,0.00,
4074.00,7.00,26.00,-10.00,2.00,2.00,3.00,3.00,38.00,0.00,19.00,31.00,0.00,
4075.00,7.00,75.00,40.00,0.00,-1.00,0.00,-3.00,13.00,0.00,-16.00,0.00,0.00,
4076.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,31.00,0.00,
4077.00,7.00,66.00,35.00,1.00,1.00,3.00,3.00,-3.00,1.00,1.00,-3.00,0.00,
4078.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
4079.00,7.00,118.00,2.00,0.00,-1.00,0.00,-3.00,33.00,0.00,-21.00,0.00,0.00,
4080.00,8.00,162.00,1.00,0.00,-1.00,0.00,-3.00,20.00,-1.00,104.00,-1.00,0.00,
